order_id,order_datetime,order_id_from_item,product_id,quantity,product_price,product_name
2558,2017-05-27 17:57:00,2558,155,1,8.95,Dhansak
2559,2017-05-27 17:39:00,2559,1,1,0.5,Mint Sauce
2559,2017-05-27 17:39:00,2559,6,6,0.8,Plain Papadum
2559,2017-05-27 17:39:00,2559,13,1,2.95,Keema Naan
2559,2017-05-27 17:39:00,2559,14,1,2.95,Peshwari Naan
2559,2017-05-27 17:39:00,2559,15,1,2.95,Pilau Rice
2559,2017-05-27 17:39:00,2559,42,1,3.95,Keema Rice
2559,2017-05-27 17:39:00,2559,30,1,3.95,French Fries
2559,2017-05-27 17:39:00,2559,103,1,8.95,Chicken Tikka Masala
2559,2017-05-27 17:39:00,2559,130,1,8.95,Chicken Tikka Chilli Masala
2560,2017-05-26 21:34:00,2560,4,1,0.5,Red Sauce
2560,2017-05-26 21:34:00,2560,5,1,0.5,Onion Chutney
2560,2017-05-26 21:34:00,2560,8,1,1.95,Chapati
2560,2017-05-26 21:34:00,2560,18,1,2.95,Plain Rice
2560,2017-05-26 21:34:00,2560,36,1,3.95,Mushroom Rice
2560,2017-05-26 21:34:00,2560,60,1,4.95,Sheek Kebab
2560,2017-05-26 21:34:00,2560,82,1,5.95,Mixed Starter
2560,2017-05-26 21:34:00,2560,74,1,5.95,Saag Aloo
2560,2017-05-26 21:34:00,2560,103,1,8.95,Chicken Tikka Masala
2560,2017-05-26 21:34:00,2560,157,1,8.95,Korma
2561,2017-05-26 19:26:00,2561,3,1,0.5,Mango Chutney
2561,2017-05-26 19:26:00,2561,11,1,2.6,Plain Naan
2561,2017-05-26 19:26:00,2561,15,1,2.95,Pilau Rice
2561,2017-05-26 19:26:00,2561,110,1,8.95,Chicken Tikka (Main)
2561,2017-05-26 19:26:00,2561,103,1,8.95,Chicken Tikka Masala
2562,2017-05-26 19:24:00,2562,3,1,0.5,Mango Chutney
2562,2017-05-26 19:24:00,2562,11,1,2.6,Plain Naan
2562,2017-05-26 19:24:00,2562,15,1,2.95,Pilau Rice
2562,2017-05-26 19:24:00,2562,28,1,3.95,Onion Bhajee
2562,2017-05-26 19:24:00,2562,110,1,8.95,Chicken Tikka (Main)
2562,2017-05-26 19:24:00,2562,103,1,8.95,Chicken Tikka Masala
2563,2017-05-26 18:38:00,2563,5,4,0.5,Onion Chutney
2563,2017-05-26 18:38:00,2563,1,2,0.5,Mint Sauce
2563,2017-05-26 18:38:00,2563,3,1,0.5,Mango Chutney
2563,2017-05-26 18:38:00,2563,6,6,0.8,Plain Papadum
2563,2017-05-26 18:38:00,2563,15,1,2.95,Pilau Rice
2563,2017-05-26 18:38:00,2563,16,1,2.95,Green Salad
2563,2017-05-26 18:38:00,2563,37,1,3.95,Korma Sauce
2563,2017-05-26 18:38:00,2563,31,1,3.95,Garlic Rice
2563,2017-05-26 18:38:00,2563,77,1,5.95,Cauliflower Bhajee
2563,2017-05-26 18:38:00,2563,76,1,5.95,Saag Bhajee
2563,2017-05-26 18:38:00,2563,110,1,8.95,Chicken Tikka (Main)
2563,2017-05-26 18:38:00,2563,130,1,8.95,Chicken Tikka Chilli Masala
2563,2017-05-26 18:38:00,2563,154,1,8.95,Saag
2564,2017-05-25 19:12:00,2564,5,1,0.5,Onion Chutney
2564,2017-05-25 19:12:00,2564,3,2,0.5,Mango Chutney
2564,2017-05-25 19:12:00,2564,6,4,0.8,Plain Papadum
2564,2017-05-25 19:12:00,2564,11,1,2.6,Plain Naan
2564,2017-05-25 19:12:00,2564,28,1,3.95,Onion Bhajee
2564,2017-05-25 19:12:00,2564,36,1,3.95,Mushroom Rice
2564,2017-05-25 19:12:00,2564,129,1,8.95,Chicken Tikka Garlic
2564,2017-05-25 19:12:00,2564,103,1,8.95,Chicken Tikka Masala
2565,2017-05-25 18:50:00,2565,4,1,0.5,Red Sauce
2565,2017-05-25 18:50:00,2565,2,1,0.5,Lime Pickle
2565,2017-05-25 18:50:00,2565,6,5,0.8,Plain Papadum
2565,2017-05-25 18:50:00,2565,13,1,2.95,Keema Naan
2565,2017-05-25 18:50:00,2565,15,2,2.95,Pilau Rice
2565,2017-05-25 18:50:00,2565,26,1,2.95,Coke 1.5 ltr
2565,2017-05-25 18:50:00,2565,110,1,8.95,Chicken Tikka (Main)
2565,2017-05-25 18:50:00,2565,157,1,8.95,Korma
2566,2017-05-25 18:27:00,2566,3,1,0.5,Mango Chutney
2566,2017-05-25 18:27:00,2566,12,1,2.95,Raitha
2566,2017-05-25 18:27:00,2566,14,1,2.95,Peshwari Naan
2566,2017-05-25 18:27:00,2566,30,1,3.95,French Fries
2566,2017-05-25 18:27:00,2566,73,1,5.95,Bombay Aloo
2566,2017-05-25 18:27:00,2566,157,1,8.95,Korma
2566,2017-05-25 18:27:00,2566,217,1,11.95,Tandoori Mixed Grill
2567,2017-05-25 17:46:00,2567,1,1,0.5,Mint Sauce
2567,2017-05-25 17:46:00,2567,19,1,2.95,Garlic Naan
2567,2017-05-25 17:46:00,2567,15,2,2.95,Pilau Rice
2567,2017-05-25 17:46:00,2567,103,1,8.95,Chicken Tikka Masala
2567,2017-05-25 17:46:00,2567,167,1,9.95,Butter Chicken
2568,2017-05-23 18:45:00,2568,3,1,0.5,Mango Chutney
2568,2017-05-23 18:45:00,2568,1,1,0.5,Mint Sauce
2568,2017-05-23 18:45:00,2568,6,1,0.8,Plain Papadum
2568,2017-05-23 18:45:00,2568,14,2,2.95,Peshwari Naan
2568,2017-05-23 18:45:00,2568,35,2,3.95,Meat Samosa
2568,2017-05-23 18:45:00,2568,76,1,5.95,Saag Bhajee
2568,2017-05-23 18:45:00,2568,232,1,12.95,Hazary Lamb
2569,2017-05-20 20:58:00,2569,2,1,0.5,Lime Pickle
2569,2017-05-20 20:58:00,2569,7,1,0.8,Spicy Papadum
2569,2017-05-20 20:58:00,2569,8,2,1.95,Chapati
2569,2017-05-20 20:58:00,2569,10,2,2.6,Tandoori Roti
2569,2017-05-20 20:58:00,2569,12,1,2.95,Raitha
2569,2017-05-20 20:58:00,2569,85,1,5.95,Vegetable Mysore
2569,2017-05-20 20:58:00,2569,84,1,5.95,Brinjal Bhajee
2570,2017-05-20 19:58:00,2570,3,1,0.5,Mango Chutney
2570,2017-05-20 19:58:00,2570,6,4,0.8,Plain Papadum
2570,2017-05-20 19:58:00,2570,11,1,2.6,Plain Naan
2570,2017-05-20 19:58:00,2570,15,1,2.95,Pilau Rice
2570,2017-05-20 19:58:00,2570,19,1,2.95,Garlic Naan
2570,2017-05-20 19:58:00,2570,70,1,5.95,Royal Paneer
2570,2017-05-20 19:58:00,2570,155,1,8.95,Dhansak
2570,2017-05-20 19:58:00,2570,157,1,8.95,Korma
2571,2017-05-20 19:30:00,2571,3,1,0.5,Mango Chutney
2571,2017-05-20 19:30:00,2571,6,3,0.8,Plain Papadum
2571,2017-05-20 19:30:00,2571,11,1,2.6,Plain Naan
2571,2017-05-20 19:30:00,2571,15,1,2.95,Pilau Rice
2571,2017-05-20 19:30:00,2571,19,1,2.95,Garlic Naan
2571,2017-05-20 19:30:00,2571,13,1,2.95,Keema Naan
2571,2017-05-20 19:30:00,2571,157,1,8.95,Korma
2571,2017-05-20 19:30:00,2571,170,1,9.95,Lamb Biryani
2572,2017-05-20 18:56:00,2572,3,2,0.5,Mango Chutney
2572,2017-05-20 18:56:00,2572,15,1,2.95,Pilau Rice
2572,2017-05-20 18:56:00,2572,19,1,2.95,Garlic Naan
2572,2017-05-20 18:56:00,2572,73,1,5.95,Bombay Aloo
2572,2017-05-20 18:56:00,2572,192,1,9.95,Lamb Haryali
2572,2017-05-20 18:56:00,2572,177,1,9.95,Lamb Shashlick
2573,2017-05-20 17:48:00,2573,3,2,0.5,Mango Chutney
2573,2017-05-20 17:48:00,2573,6,6,0.8,Plain Papadum
2573,2017-05-20 17:48:00,2573,23,3,2.95,Kulcha Naan
2573,2017-05-20 17:48:00,2573,28,3,3.95,Onion Bhajee
2573,2017-05-20 17:48:00,2573,42,1,3.95,Keema Rice
2573,2017-05-20 17:48:00,2573,34,1,3.95,Special Fried Rice
2573,2017-05-20 17:48:00,2573,31,1,3.95,Garlic Rice
2573,2017-05-20 17:48:00,2573,157,1,8.95,Korma
2573,2017-05-20 17:48:00,2573,155,1,8.95,Dhansak
2573,2017-05-20 17:48:00,2573,156,1,8.95,Pathia
2574,2017-05-19 18:57:00,2574,3,1,0.5,Mango Chutney
2574,2017-05-19 18:57:00,2574,6,2,0.8,Plain Papadum
2574,2017-05-19 18:57:00,2574,28,1,3.95,Onion Bhajee
2574,2017-05-19 18:57:00,2574,103,1,8.95,Chicken Tikka Masala
2575,2017-05-19 18:19:00,2575,1,1,0.5,Mint Sauce
2575,2017-05-19 18:19:00,2575,3,1,0.5,Mango Chutney
2575,2017-05-19 18:19:00,2575,7,2,0.8,Spicy Papadum
2575,2017-05-19 18:19:00,2575,6,5,0.8,Plain Papadum
2575,2017-05-19 18:19:00,2575,13,2,2.95,Keema Naan
2575,2017-05-19 18:19:00,2575,15,1,2.95,Pilau Rice
2575,2017-05-19 18:19:00,2575,28,2,3.95,Onion Bhajee
2575,2017-05-19 18:19:00,2575,46,1,3.95,Masala Sauce
2575,2017-05-19 18:19:00,2575,45,1,3.95,Saag Rice
2575,2017-05-19 18:19:00,2575,53,1,3.95,Chicken Tikka
2575,2017-05-19 18:19:00,2575,73,2,5.95,Bombay Aloo
2575,2017-05-19 18:19:00,2575,63,1,5.95,King Prawn Puree
2575,2017-05-19 18:19:00,2575,99,1,7.95,Madras
2575,2017-05-19 18:19:00,2575,212,1,10.95,Chicken Tikka Biryani
2576,2017-05-19 16:56:00,2576,3,1,0.5,Mango Chutney
2576,2017-05-19 16:56:00,2576,4,1,0.5,Red Sauce
2576,2017-05-19 16:56:00,2576,6,2,0.8,Plain Papadum
2576,2017-05-19 16:56:00,2576,12,1,2.95,Raitha
2576,2017-05-19 16:56:00,2576,13,1,2.95,Keema Naan
2576,2017-05-19 16:56:00,2576,30,3,3.95,French Fries
2576,2017-05-19 16:56:00,2576,46,1,3.95,Masala Sauce
2576,2017-05-19 16:56:00,2576,99,1,7.95,Madras
2576,2017-05-19 16:56:00,2576,157,1,8.95,Korma
2576,2017-05-19 16:56:00,2576,217,1,11.95,Tandoori Mixed Grill
2577,2017-05-18 19:34:00,2577,3,1,0.5,Mango Chutney
2577,2017-05-18 19:34:00,2577,7,1,0.8,Spicy Papadum
2577,2017-05-18 19:34:00,2577,11,1,2.6,Plain Naan
2577,2017-05-18 19:34:00,2577,18,1,2.95,Plain Rice
2577,2017-05-18 19:34:00,2577,28,1,3.95,Onion Bhajee
2577,2017-05-18 19:34:00,2577,73,1,5.95,Bombay Aloo
2577,2017-05-18 19:34:00,2577,99,1,7.95,Madras
2578,2017-05-18 19:10:00,2578,1,1,0.5,Mint Sauce
2578,2017-05-18 19:10:00,2578,6,2,0.8,Plain Papadum
2578,2017-05-18 19:10:00,2578,11,1,2.6,Plain Naan
2578,2017-05-18 19:10:00,2578,56,1,4.95,Chicken Chaat
2578,2017-05-18 19:10:00,2578,157,1,8.95,Korma
2579,2017-05-18 18:44:00,2579,3,1,0.5,Mango Chutney
2579,2017-05-18 18:44:00,2579,5,1,0.5,Onion Chutney
2579,2017-05-18 18:44:00,2579,1,1,0.5,Mint Sauce
2579,2017-05-18 18:44:00,2579,6,2,0.8,Plain Papadum
2579,2017-05-18 18:44:00,2579,11,1,2.6,Plain Naan
2579,2017-05-18 18:44:00,2579,15,2,2.95,Pilau Rice
2579,2017-05-18 18:44:00,2579,19,1,2.95,Garlic Naan
2579,2017-05-18 18:44:00,2579,36,1,3.95,Mushroom Rice
2579,2017-05-18 18:44:00,2579,57,1,4.95,Prawn Puree
2579,2017-05-18 18:44:00,2579,60,1,4.95,Sheek Kebab
2579,2017-05-18 18:44:00,2579,79,1,5.95,Aloo Gobi
2579,2017-05-18 18:44:00,2579,100,1,7.95,Curry
2579,2017-05-18 18:44:00,2579,107,1,8.95,Tandoori Chicken (Main)
2579,2017-05-18 18:44:00,2579,156,1,8.95,Pathia
2579,2017-05-18 18:44:00,2579,167,1,9.95,Butter Chicken
2580,2017-05-16 18:53:00,2580,3,1,0.5,Mango Chutney
2580,2017-05-16 18:53:00,2580,6,4,0.8,Plain Papadum
2580,2017-05-16 18:53:00,2580,10,1,2.6,Tandoori Roti
2580,2017-05-16 18:53:00,2580,18,1,2.95,Plain Rice
2580,2017-05-16 18:53:00,2580,56,1,4.95,Chicken Chaat
2580,2017-05-16 18:53:00,2580,73,1,5.95,Bombay Aloo
2580,2017-05-16 18:53:00,2580,157,1,8.95,Korma
2580,2017-05-16 18:53:00,2580,217,1,11.95,Tandoori Mixed Grill
2581,2017-05-16 16:49:00,2581,3,2,0.5,Mango Chutney
2581,2017-05-16 16:49:00,2581,6,3,0.8,Plain Papadum
2581,2017-05-16 16:49:00,2581,7,2,0.8,Spicy Papadum
2581,2017-05-16 16:49:00,2581,19,2,2.95,Garlic Naan
2581,2017-05-16 16:49:00,2581,15,2,2.95,Pilau Rice
2581,2017-05-16 16:49:00,2581,53,1,3.95,Chicken Tikka
2581,2017-05-16 16:49:00,2581,80,1,5.95,Mixed Vegetable Curry
2581,2017-05-16 16:49:00,2581,64,1,5.95,Bhindi Bhajee
2581,2017-05-16 16:49:00,2581,157,1,8.95,Korma
2581,2017-05-16 16:49:00,2581,155,1,8.95,Dhansak
2581,2017-05-16 16:49:00,2581,105,1,8.95,Chicken Tikka Jalfrezi
2582,2017-05-15 21:46:00,2582,5,1,0.5,Onion Chutney
2582,2017-05-15 21:46:00,2582,4,1,0.5,Red Sauce
2582,2017-05-15 21:46:00,2582,1,1,0.5,Mint Sauce
2582,2017-05-15 21:46:00,2582,7,1,0.8,Spicy Papadum
2582,2017-05-15 21:46:00,2582,18,1,2.95,Plain Rice
2582,2017-05-15 21:46:00,2582,28,1,3.95,Onion Bhajee
2582,2017-05-15 21:46:00,2582,186,1,9.95,Chicken Tikka Sizzler
2582,2017-05-15 21:46:00,2582,217,1,11.95,Tandoori Mixed Grill
2583,2017-05-14 18:49:00,2583,3,1,0.5,Mango Chutney
2583,2017-05-14 18:49:00,2583,6,4,0.8,Plain Papadum
2583,2017-05-14 18:49:00,2583,11,1,2.6,Plain Naan
2583,2017-05-14 18:49:00,2583,13,1,2.95,Keema Naan
2583,2017-05-14 18:49:00,2583,15,1,2.95,Pilau Rice
2583,2017-05-14 18:49:00,2583,53,1,3.95,Chicken Tikka
2583,2017-05-14 18:49:00,2583,73,1,5.95,Bombay Aloo
2583,2017-05-14 18:49:00,2583,103,2,8.95,Chicken Tikka Masala
2584,2017-05-14 15:44:00,2584,3,1,0.5,Mango Chutney
2584,2017-05-14 15:44:00,2584,5,1,0.5,Onion Chutney
2584,2017-05-14 15:44:00,2584,1,1,0.5,Mint Sauce
2584,2017-05-14 15:44:00,2584,2,1,0.5,Lime Pickle
2584,2017-05-14 15:44:00,2584,4,1,0.5,Red Sauce
2584,2017-05-14 15:44:00,2584,6,6,0.8,Plain Papadum
2584,2017-05-14 15:44:00,2584,8,1,1.95,Chapati
2584,2017-05-14 15:44:00,2584,19,1,2.95,Garlic Naan
2584,2017-05-14 15:44:00,2584,14,1,2.95,Peshwari Naan
2584,2017-05-14 15:44:00,2584,27,1,3.95,Dhansak Sauce
2584,2017-05-14 15:44:00,2584,72,1,5.95,Chana Masala
2584,2017-05-14 15:44:00,2584,81,1,5.95,Mushroom Bhajee
2584,2017-05-14 15:44:00,2584,74,1,5.95,Saag Aloo
2584,2017-05-14 15:44:00,2584,170,1,9.95,Lamb Biryani
2584,2017-05-14 15:44:00,2584,233,1,12.95,Bengal Fish Biryani
2584,2017-05-14 15:44:00,2584,235,1,12.95,King Prawn Biryani
2585,2017-05-10 20:47:00,2585,3,1,0.5,Mango Chutney
2585,2017-05-10 20:47:00,2585,14,1,2.95,Peshwari Naan
2585,2017-05-10 20:47:00,2585,30,1,3.95,French Fries
2585,2017-05-10 20:47:00,2585,86,1,5.95,King Prawn Butterfly
2585,2017-05-10 20:47:00,2585,157,1,8.95,Korma
2585,2017-05-10 20:47:00,2585,217,1,11.95,Tandoori Mixed Grill
2586,2017-05-10 19:33:00,2586,3,1,0.5,Mango Chutney
2586,2017-05-10 19:33:00,2586,6,1,0.8,Plain Papadum
2586,2017-05-10 19:33:00,2586,19,1,2.95,Garlic Naan
2586,2017-05-10 19:33:00,2586,25,1,2.95,Diet Coke 1.5 ltr
2586,2017-05-10 19:33:00,2586,136,1,8.95,Tandoori Chicken Masala
2587,2017-05-08 21:38:00,2587,3,1,0.5,Mango Chutney
2587,2017-05-08 21:38:00,2587,1,1,0.5,Mint Sauce
2587,2017-05-08 21:38:00,2587,6,2,0.8,Plain Papadum
2587,2017-05-08 21:38:00,2587,14,1,2.95,Peshwari Naan
2587,2017-05-08 21:38:00,2587,15,1,2.95,Pilau Rice
2587,2017-05-08 21:38:00,2587,74,1,5.95,Saag Aloo
2587,2017-05-08 21:38:00,2587,65,1,5.95,Tarka Dall
2587,2017-05-08 21:38:00,2587,103,1,8.95,Chicken Tikka Masala
2587,2017-05-08 21:38:00,2587,157,1,8.95,Korma
2588,2017-05-08 21:25:00,2588,1,1,0.5,Mint Sauce
2588,2017-05-08 21:25:00,2588,3,1,0.5,Mango Chutney
2588,2017-05-08 21:25:00,2588,6,2,0.8,Plain Papadum
2588,2017-05-08 21:25:00,2588,14,1,2.95,Peshwari Naan
2588,2017-05-08 21:25:00,2588,15,1,2.95,Pilau Rice
2588,2017-05-08 21:25:00,2588,74,1,5.95,Saag Aloo
2588,2017-05-08 21:25:00,2588,65,1,5.95,Tarka Dall
2588,2017-05-08 21:25:00,2588,103,1,8.95,Chicken Tikka Masala
2588,2017-05-08 21:25:00,2588,157,1,8.95,Korma
2589,2017-05-08 21:13:00,2589,4,1,0.5,Red Sauce
2589,2017-05-08 21:13:00,2589,5,1,0.5,Onion Chutney
2589,2017-05-08 21:13:00,2589,6,2,0.8,Plain Papadum
2589,2017-05-08 21:13:00,2589,8,1,1.95,Chapati
2589,2017-05-08 21:13:00,2589,18,1,2.95,Plain Rice
2589,2017-05-08 21:13:00,2589,105,1,8.95,Chicken Tikka Jalfrezi
2590,2017-05-08 17:52:00,2590,3,1,0.5,Mango Chutney
2590,2017-05-08 17:52:00,2590,1,1,0.5,Mint Sauce
2590,2017-05-08 17:52:00,2590,5,1,0.5,Onion Chutney
2590,2017-05-08 17:52:00,2590,6,5,0.8,Plain Papadum
2590,2017-05-08 17:52:00,2590,11,3,2.6,Plain Naan
2590,2017-05-08 17:52:00,2590,28,2,3.95,Onion Bhajee
2590,2017-05-08 17:52:00,2590,36,2,3.95,Mushroom Rice
2590,2017-05-08 17:52:00,2590,30,1,3.95,French Fries
2590,2017-05-08 17:52:00,2590,157,2,8.95,Korma
2591,2017-05-07 19:15:00,2591,1,1,0.5,Mint Sauce
2591,2017-05-07 19:15:00,2591,6,1,0.8,Plain Papadum
2591,2017-05-07 19:15:00,2591,7,1,0.8,Spicy Papadum
2591,2017-05-07 19:15:00,2591,36,1,3.95,Mushroom Rice
2591,2017-05-07 19:15:00,2591,81,1,5.95,Mushroom Bhajee
2591,2017-05-07 19:15:00,2591,136,1,8.95,Tandoori Chicken Masala
2592,2017-05-07 18:04:00,2592,3,1,0.5,Mango Chutney
2592,2017-05-07 18:04:00,2592,6,4,0.8,Plain Papadum
2592,2017-05-07 18:04:00,2592,11,1,2.6,Plain Naan
2592,2017-05-07 18:04:00,2592,13,1,2.95,Keema Naan
2592,2017-05-07 18:04:00,2592,15,1,2.95,Pilau Rice
2592,2017-05-07 18:04:00,2592,53,1,3.95,Chicken Tikka
2592,2017-05-07 18:04:00,2592,73,1,5.95,Bombay Aloo
2592,2017-05-07 18:04:00,2592,103,2,8.95,Chicken Tikka Masala
2593,2017-05-06 20:01:00,2593,3,1,0.5,Mango Chutney
2593,2017-05-06 20:01:00,2593,11,1,2.6,Plain Naan
2593,2017-05-06 20:01:00,2593,15,1,2.95,Pilau Rice
2593,2017-05-06 20:01:00,2593,28,1,3.95,Onion Bhajee
2593,2017-05-06 20:01:00,2593,53,1,3.95,Chicken Tikka
2593,2017-05-06 20:01:00,2593,66,1,5.95,Saag Paneer
2593,2017-05-06 20:01:00,2593,227,1,12.95,King Prawn Shaslick
2594,2017-05-06 19:17:00,2594,1,1,0.5,Mint Sauce
2594,2017-05-06 19:17:00,2594,5,1,0.5,Onion Chutney
2594,2017-05-06 19:17:00,2594,3,1,0.5,Mango Chutney
2594,2017-05-06 19:17:00,2594,6,2,0.8,Plain Papadum
2594,2017-05-06 19:17:00,2594,14,1,2.95,Peshwari Naan
2594,2017-05-06 19:17:00,2594,13,1,2.95,Keema Naan
2594,2017-05-06 19:17:00,2594,37,1,3.95,Korma Sauce
2594,2017-05-06 19:17:00,2594,36,1,3.95,Mushroom Rice
2594,2017-05-06 19:17:00,2594,28,1,3.95,Onion Bhajee
2594,2017-05-06 19:17:00,2594,79,1,5.95,Aloo Gobi
2594,2017-05-06 19:17:00,2594,74,1,5.95,Saag Aloo
2594,2017-05-06 19:17:00,2594,130,1,8.95,Chicken Tikka Chilli Masala
2594,2017-05-06 19:17:00,2594,110,1,8.95,Chicken Tikka (Main)
2595,2017-05-06 18:54:00,2595,3,2,0.5,Mango Chutney
2595,2017-05-06 18:54:00,2595,2,2,0.5,Lime Pickle
2595,2017-05-06 18:54:00,2595,6,6,0.8,Plain Papadum
2595,2017-05-06 18:54:00,2595,14,1,2.95,Peshwari Naan
2595,2017-05-06 18:54:00,2595,19,1,2.95,Garlic Naan
2595,2017-05-06 18:54:00,2595,18,1,2.95,Plain Rice
2595,2017-05-06 18:54:00,2595,32,2,3.95,Onion Rice
2595,2017-05-06 18:54:00,2595,31,1,3.95,Garlic Rice
2595,2017-05-06 18:54:00,2595,153,1,8.95,Bhuna
2595,2017-05-06 18:54:00,2595,158,1,8.95,Dupiaza
2595,2017-05-06 18:54:00,2595,156,1,8.95,Pathia
2595,2017-05-06 18:54:00,2595,103,1,8.95,Chicken Tikka Masala
2596,2017-05-06 18:52:00,2596,1,1,0.5,Mint Sauce
2596,2017-05-06 18:52:00,2596,6,4,0.8,Plain Papadum
2596,2017-05-06 18:52:00,2596,15,1,2.95,Pilau Rice
2596,2017-05-06 18:52:00,2596,73,2,5.95,Bombay Aloo
2596,2017-05-06 18:52:00,2596,82,1,5.95,Mixed Starter
2596,2017-05-06 18:52:00,2596,155,1,8.95,Dhansak
2597,2017-05-06 18:21:00,2597,5,1,0.5,Onion Chutney
2597,2017-05-06 18:21:00,2597,6,2,0.8,Plain Papadum
2597,2017-05-06 18:21:00,2597,10,1,2.6,Tandoori Roti
2597,2017-05-06 18:21:00,2597,13,1,2.95,Keema Naan
2597,2017-05-06 18:21:00,2597,15,1,2.95,Pilau Rice
2597,2017-05-06 18:21:00,2597,28,1,3.95,Onion Bhajee
2597,2017-05-06 18:21:00,2597,82,1,5.95,Mixed Starter
2597,2017-05-06 18:21:00,2597,65,1,5.95,Tarka Dall
2597,2017-05-06 18:21:00,2597,72,1,5.95,Chana Masala
2597,2017-05-06 18:21:00,2597,187,1,9.95,Lal Mirch Chicken
2598,2017-05-05 19:25:00,2598,3,1,0.5,Mango Chutney
2598,2017-05-05 19:25:00,2598,18,1,2.95,Plain Rice
2598,2017-05-05 19:25:00,2598,28,1,3.95,Onion Bhajee
2598,2017-05-05 19:25:00,2598,103,1,8.95,Chicken Tikka Masala
2598,2017-05-05 19:25:00,2598,167,1,9.95,Butter Chicken
2599,2017-05-05 19:01:00,2599,3,2,0.5,Mango Chutney
2599,2017-05-05 19:01:00,2599,15,1,2.95,Pilau Rice
2599,2017-05-05 19:01:00,2599,19,1,2.95,Garlic Naan
2599,2017-05-05 19:01:00,2599,73,1,5.95,Bombay Aloo
2599,2017-05-05 19:01:00,2599,177,1,9.95,Lamb Shashlick
2599,2017-05-05 19:01:00,2599,192,1,9.95,Lamb Haryali
2600,2017-05-05 17:16:00,2600,3,1,0.5,Mango Chutney
2600,2017-05-05 17:16:00,2600,6,3,0.8,Plain Papadum
2600,2017-05-05 17:16:00,2600,13,1,2.95,Keema Naan
2600,2017-05-05 17:16:00,2600,15,2,2.95,Pilau Rice
2600,2017-05-05 17:16:00,2600,82,1,5.95,Mixed Starter
2600,2017-05-05 17:16:00,2600,157,2,8.95,Korma
2601,2017-05-04 19:42:00,2601,3,1,0.5,Mango Chutney
2601,2017-05-04 19:42:00,2601,5,1,0.5,Onion Chutney
2601,2017-05-04 19:42:00,2601,11,1,2.6,Plain Naan
2601,2017-05-04 19:42:00,2601,15,1,2.95,Pilau Rice
2601,2017-05-04 19:42:00,2601,28,1,3.95,Onion Bhajee
2601,2017-05-04 19:42:00,2601,73,1,5.95,Bombay Aloo
2601,2017-05-04 19:42:00,2601,88,1,5.95,COBRA (660ML)
2601,2017-05-04 19:42:00,2601,99,1,7.95,Madras
2602,2017-05-04 19:31:00,2602,3,2,0.5,Mango Chutney
2602,2017-05-04 19:31:00,2602,2,1,0.5,Lime Pickle
2602,2017-05-04 19:31:00,2602,13,1,2.95,Keema Naan
2602,2017-05-04 19:31:00,2602,42,1,3.95,Keema Rice
2602,2017-05-04 19:31:00,2602,73,1,5.95,Bombay Aloo
2602,2017-05-04 19:31:00,2602,99,1,7.95,Madras
2603,2017-05-02 21:42:00,2603,4,1,0.5,Red Sauce
2603,2017-05-02 21:42:00,2603,5,1,0.5,Onion Chutney
2603,2017-05-02 21:42:00,2603,6,2,0.8,Plain Papadum
2603,2017-05-02 21:42:00,2603,8,1,1.95,Chapati
2603,2017-05-02 21:42:00,2603,18,1,2.95,Plain Rice
2603,2017-05-02 21:42:00,2603,129,1,8.95,Chicken Tikka Garlic
2604,2017-04-30 19:15:00,2604,1,1,0.5,Mint Sauce
2604,2017-04-30 19:15:00,2604,14,2,2.95,Peshwari Naan
2604,2017-04-30 19:15:00,2604,15,1,2.95,Pilau Rice
2604,2017-04-30 19:15:00,2604,36,1,3.95,Mushroom Rice
2604,2017-04-30 19:15:00,2604,28,1,3.95,Onion Bhajee
2604,2017-04-30 19:15:00,2604,99,1,7.95,Madras
2604,2017-04-30 19:15:00,2604,157,1,8.95,Korma
2604,2017-04-30 19:15:00,2604,122,1,8.95,Lamb Tikka Masala
2605,2017-04-29 20:56:00,2605,5,1,0.5,Onion Chutney
2605,2017-04-29 20:56:00,2605,6,2,0.8,Plain Papadum
2605,2017-04-29 20:56:00,2605,8,1,1.95,Chapati
2605,2017-04-29 20:56:00,2605,18,1,2.95,Plain Rice
2605,2017-04-29 20:56:00,2605,26,1,2.95,Coke 1.5 ltr
2605,2017-04-29 20:56:00,2605,101,1,7.95,Vindaloo
2606,2017-04-29 20:45:00,2606,3,1,0.5,Mango Chutney
2606,2017-04-29 20:45:00,2606,5,1,0.5,Onion Chutney
2606,2017-04-29 20:45:00,2606,6,3,0.8,Plain Papadum
2606,2017-04-29 20:45:00,2606,8,1,1.95,Chapati
2606,2017-04-29 20:45:00,2606,19,1,2.95,Garlic Naan
2606,2017-04-29 20:45:00,2606,15,1,2.95,Pilau Rice
2606,2017-04-29 20:45:00,2606,47,1,3.95,Madras Sauce
2606,2017-04-29 20:45:00,2606,56,1,4.95,Chicken Chaat
2606,2017-04-29 20:45:00,2606,81,1,5.95,Mushroom Bhajee
2606,2017-04-29 20:45:00,2606,103,1,8.95,Chicken Tikka Masala
2607,2017-04-29 17:06:00,2607,1,1,0.5,Mint Sauce
2607,2017-04-29 17:06:00,2607,6,3,0.8,Plain Papadum
2607,2017-04-29 17:06:00,2607,15,2,2.95,Pilau Rice
2607,2017-04-29 17:06:00,2607,19,1,2.95,Garlic Naan
